,comp1,comp2,comp3
73,0.09954219847232244,0.009003368309749456,0.07036239862643631
74,0.42440182993388376,-0.08565868100799184,0.21925780112573487
75,-0.00425824807462136,-0.23832421821987204,0.274593095814272
76,0.21608889897869213,0.03089412343999663,-0.21224143593147848
77,0.5433599153917823,0.20093246757997274,0.17088054987141435
78,0.27949370380917005,0.047916651738575095,0.029406362444017328
79,-0.0009318840714930973,0.04389686438154229,0.07044552525536638
80,-0.14970446859560457,-0.14529962363220394,-0.02756427886319479
81,-0.12661923429158556,0.305796938297469,0.2198962760313007
82,-0.168836829499293,0.09650179472363088,-0.4057343047390252
83,0.0025314143630038445,-0.1549962856635986,0.15952994469129567
84,0.15504907939811644,0.1550795873787559,0.1405904735014597
85,0.09256220929414392,0.22291527710601314,0.23482427720478774
86,0.11055004381881292,-0.05257078152331582,-0.10024146408385776
87,-0.29977070633811076,-0.20775068103007657,0.20924463647900698
88,-0.1357150732846579,-0.03250563406151809,-0.14487888095413318
89,-0.2991252461942879,0.2718380603080596,0.035859574686094006
90,0.4684263642948279,-0.03072737886720278,-0.2634863850378564
91,-0.005925514077383128,-0.32855733149316796,0.3003132311672438
92,-0.46489133004768785,0.24229482287360946,-0.2582846156626067
93,0.2904400571257972,-0.1248186910146094,-0.19846441714033572
94,0.3502524917665831,-0.11808801676113827,-0.14863440246181403
95,-0.18279790799897394,0.42567265451091446,0.14930802593916315
96,-0.1058767736723423,-0.10876797248534271,0.022351790440513993
97,-0.1963719264811026,-0.1477267015096248,0.26615117254144344
98,0.033063574742995636,-0.020568238579202685,0.22081434391877947
99,0.08258467424666273,-0.06666930392561078,0.09422521170423187
100,0.017316413912980937,-0.21870191715438714,0.40589361955673947
101,-0.11297787009920864,-0.20067967206249024,-0.3220565418017713
102,-0.22586632602046955,-0.22249586472100985,-0.21414028723629816
103,-0.0008856156780982534,-0.1816216855208593,-0.14391591290029188
104,0.2260209235931208,-0.16032846946380533,0.35217520062205104
105,0.1197771359581172,-0.28343951798709044,-0.1375172213555519
106,0.12997880805694279,0.25396602165755416,0.2409348789450901
107,0.27325810280863555,-0.09087111700376203,-0.1666352537734009
108,-0.03265957215315735,-0.022252658762230305,0.0018527281892952966
109,-0.36037749625677923,-0.19196757472964712,0.10771965044424045
110,-0.32362201052146783,-0.2517321814678287,0.18447824958813372
111,-0.2017709267637138,0.15854502422156647,-0.09438675300290503
112,0.2044418731981296,-0.29882546253688935,0.2055045172594734
113,0.03539539207818236,-0.2796682218485994,0.14945265286425505
114,0.31993319205640597,-0.16216536150640914,0.018931507293528143
115,0.014589020769298801,0.4163795114771345,0.27772444405930746
116,0.35048865513046634,-0.2625047957070966,0.078045227264441
117,0.2109166713512438,0.2752418493731148,-0.06926601807876098
118,-0.04527030649245323,0.550010463428248,-0.07269795884833677
119,-0.14882187147260612,-0.33820898158987206,-0.3741080646536742
120,0.44750976760471456,-0.03331899777031022,-0.1972442738561813
121,0.03629834708435375,-0.21865307071018011,0.13426237642014374
122,-0.3477657077142528,0.2914893686520094,-0.07943747820196934
123,-0.07253892966052004,-0.0924778096049479,-0.1820678106757734
124,-0.0824721968582635,-0.2705659766613231,-0.01779719717459527
125,0.04634647751672855,-0.24652059999426806,0.18062758602470452
126,0.07504516901430884,-0.04396371434533164,-0.2127439738491995
127,-0.16190689829834135,-0.3142208014127158,0.36919688001255857
128,-0.3877164771356322,-0.06966494442401773,-0.2708008502667828
129,-0.35034226198567714,-0.29145904696533625,-0.09126597851854779
130,-0.03963341948522391,-0.16486611468570878,0.2184752851934333
131,-0.2066331714200506,-0.3301702923848525,0.11241909302482497
132,-0.11858020065623856,-0.11053684279658686,-0.16038289654317844
133,0.16062363189705958,-0.21426649429139732,-0.014680825654760773
134,0.18293106391638808,-0.20349115503838539,0.007111490121201514
135,-0.09877469825013113,-0.33184156974106876,0.08850504393469269
136,-0.21953471841563565,-0.262949034316869,-0.3154183471528653
137,-0.3663282794004112,-0.14008842998733778,-0.06330685721468693
138,-0.1919292010906333,0.5617613233927258,-0.03963765893990279
139,0.22600921886088285,-0.294275566811638,0.3011153536090536
140,0.16134395942306762,0.007240802389790967,-0.15253768351497163
141,0.16968555715701936,0.17570344718593092,-0.1303089155226767
142,0.1970488844358707,0.20121479529684047,-0.1942192997846559
143,-0.28842195021757416,0.38854091781982936,0.07151851459881979
144,0.07218597634429101,-0.28973850737586787,-0.06673688132517788
145,-0.07995485623600672,0.18887109869567034,0.15340205972968385
146,-0.09208800132391802,-0.2627301459217524,-0.10663683963195829
147,0.007275803555111681,-0.15864443162781824,0.00976322054196227
148,-0.32579331772339953,0.24317591660791363,-0.18404059932089362
149,0.4820789087297664,-0.19562482764073372,-0.1144598589018402
150,0.3192617541500141,-0.20591755997368888,0.09354939265216924
151,0.07892562069374107,0.5646010586189081,0.23919551505529796
152,-0.0813709176341036,-0.09285185277045445,-0.23978998516730804
153,0.0014416529916991803,-0.10557135394594414,-0.06857583765761566
154,0.2079510751065719,0.2492859720015692,-0.2645431912566601
155,0.3758568602686536,0.04847405960400591,0.15241669345089526
156,-0.16774866775112793,0.5310994903233044,-0.09160222293140244
157,-0.19572933829361455,-0.3050347828269637,0.3027014493077481
158,-0.00966304670300121,-0.2797154680055722,-0.011678325244623079
159,0.22938392266800955,0.20866855271165313,-0.11427715331320185
160,0.11252538462355853,0.14725405378964743,0.11832874260550746
161,-0.31863883082167194,-0.2617862577605158,-0.261270251661892
162,-0.14398743830424557,-0.13610595490087854,0.1946874157538933
163,-0.0729965799728407,-0.2262396478668714,0.10442475656115639
164,-0.004904102373547553,-0.28997873902408516,0.19456033214939117
165,-0.24336787745999786,0.015280047754186893,-0.2834872798280412
166,-0.4401128904657365,-0.22176901676194066,-0.10980173453698172
167,0.47359464476142354,-0.09654720540541337,-0.06907204084329759
168,0.08009352800498956,-0.13058147039380086,0.1550130858063485
169,0.4614991881630731,-0.28466192627235337,0.10532625866212923
170,0.10512326238476025,0.20484893566360307,0.03186273851153665
171,0.009826175738217995,-0.028321273466203025,-0.24299979761332344
172,0.21845536686064884,-0.1575327921704246,-0.032754048501214196
173,0.25983478700704143,-0.14618272226059925,-0.18280798815455612
174,0.013134862466266899,-0.1333219350997049,-0.07602636079585823
175,0.4889665695883455,0.037073638788781685,-0.3174382506085582
176,0.5626909855278474,-0.25222885457698524,-0.050409238643548314
177,0.25121573801362684,-0.1930152775407732,0.23658994876596443
178,-0.17130582629413704,-0.3181423837417991,0.25857008796745495
179,0.306699705809344,0.26640457526911426,-0.20188583156689352
180,0.259448130477946,-0.2060295956428153,0.24124560532001343
181,0.05852065659320569,-0.2735624497102213,0.4822161133406608
182,-0.10645320581603072,-0.24070121125872107,-0.21669545612784508
183,-0.16768991730930968,-0.289949963693517,-0.03456108639247704
184,0.5691568330913184,-0.30660218597140104,0.007899125157035707
185,0.29007340070323406,0.08722735105968456,-0.14340990148624216
186,0.004015047754962874,0.278751915106412,-0.12534726740555044
187,-0.020402047480400434,-0.15030630903928946,0.09636649789427225
188,0.05766310689145673,-0.02905558502635488,0.35882625334434326
189,0.5088080806797077,-0.2799464485455086,-0.024964951259552434
190,0.5578783032805597,0.27428429786425307,0.14168992980860812
191,0.04688586764093574,0.1880105939474579,0.16016233663362545
192,0.48216053682947696,-0.14409913154747284,-0.17832944915134563
193,-0.20671068663731013,-0.30299501812377894,-0.06414810605724981
194,0.4765520802111107,-0.1219614718997793,0.0484716001014685
195,-0.19686177588090387,-0.27064100031054306,0.37705178031405306
196,0.5859913370157519,0.3012595449650229,-0.06706586491621219
197,0.5091586369251127,0.15774389465133667,0.17122495485938766
198,-0.19551046241752107,-0.16227620156258257,0.2613310193582152
199,0.11069473005383383,-0.18355458692436574,-0.24152126849128688
200,0.016889402429859424,-0.185186412732545,0.22188953983281906
201,-0.32529338017029397,-0.1780247161848317,0.06840942183951416
202,-0.13476005918708472,0.17162688073699067,-0.3394367922641545
203,-0.11425630682453447,-0.26214997486396463,-0.306596768673354
204,0.47038704861115044,-0.16145014175443018,-0.11626263959496132
205,0.2689463750365822,0.23458814218370544,0.14333027988380567
206,0.07787818390331895,0.24725955967362695,0.137493330184335
207,-0.160042484413892,0.24354743367855067,-0.16768075903903595
208,-0.046620886377260314,0.1430569524005981,0.04253938398218352
209,-0.2918471633693755,0.22621733756732815,-0.194378565436254
210,-0.1806182965566701,0.394055694846703,0.03719915788971907
211,0.22952349295971539,-0.30284788139043844,-0.23644349835957781
212,-0.18144084051040557,-0.22892720182730136,0.04790387159220898
213,-0.44777961520609744,0.3301781147287703,-0.05973504234996828
214,-0.12036654598877988,-0.02750304962899928,-0.2715580884666605
215,0.13329519474502624,0.05682625214185488,-0.19951762156583727
216,-0.4413578015698582,0.03144298318429633,-0.01856782152163705
217,0.49712995477756666,-0.048516954828273506,0.025376522868123797
218,0.21582790628626047,0.28613565911866434,0.2788770952817136
219,0.14733630620057453,0.6723571651349298,0.19539462159653428
220,0.1664645737519203,0.07203376436572302,0.18584375719643526
221,0.1700433716908762,0.25801432463147145,0.39317511134846683
222,0.0743372570591643,-0.19899058227680536,0.009802138905088324
223,-0.40883880148609775,-0.031958361421947475,-0.215610894692367
224,-0.09864143839822101,-0.08751882073135404,0.10990368188837212
225,0.3346421118916427,0.26805045119692894,-0.07709016661264757
226,-0.13937532054910723,-0.09429042169439428,0.33602813480939947
227,0.1457603117920316,-0.09805079077298169,0.07735613052445547
228,6.769133168476711e-05,-0.12331921650664997,-0.069034618788294
229,-0.026627399140268057,0.001502712061867937,-0.15122531949862927
230,-0.18630732042037018,-0.3510603070912835,0.1900726419224277
231,0.02336355410306155,-0.06930736546779973,-0.18023655988122883
232,0.1998819148750575,0.029019089299690246,-0.11347148174910822
233,0.6053189553292537,-0.13995755632999943,-0.16411513607474498
234,0.34995122932099915,-0.13032676897709136,-0.14161774270355681
235,0.20536479731246227,0.15315295600433848,0.2443577688135695
236,0.1670273470087203,-0.030130265223460354,-0.2794232039636622
237,0.14032057951489338,0.457007174319137,0.1867302117177659
238,0.12735343661433182,-0.19565308946110627,0.03292350429903722
239,-0.12912128281662782,0.20406397619664243,0.07476290204416249
240,-0.17480462466621316,-0.13363925832780188,0.2639666037336659
241,-0.18837979491813434,-0.03304200748727075,0.0887075222864638
242,-0.3878449303622665,-0.14333552162152852,-0.09924061586630928
243,0.21960288981042067,0.24674567924133597,0.14471823356142477
244,0.23765452801384135,0.3633574787071629,0.48124075957802026
245,-0.4196543949434056,0.055268726166719136,-0.15357206034854623
246,-0.10600282592860999,0.15300579646459272,0.09213032485970311
247,0.20961364952621536,0.39627728257551126,-0.18752288917967824
248,0.415250879039547,-0.14353594284262486,0.012328652869076168
249,0.06602692032781701,-0.18521580435411053,-0.1088041227004111
250,-0.26811909192929806,0.2085856765053436,-0.08304804777395529
251,-0.07278191327195596,0.3440910209206788,0.16072426789194466
252,0.19822454989392813,0.2183842795741131,0.005708761867024548
253,-0.14138486772867542,0.010438627926240632,0.008863412144497556
254,-0.5556273937343302,0.28500579798680814,-0.14671923251724892
255,-0.29526868427889624,-0.25823266987017296,0.06314014354094691
256,-0.2020057000198723,0.39309434946242033,-0.3216920208081804
257,0.3527175484428302,0.3832521347659849,-0.007075893910567367
258,0.12570266726353496,-0.32141359672049974,-0.12183382646836484
259,0.13767055662925026,-0.022442164556500308,-0.33711452915340384
260,0.16119770366054648,0.14561701500296126,-0.06496678385099988
261,0.15699451338198323,0.5292727626826148,-0.13596214048650315
262,-0.3038690280008174,0.03830331695581641,0.01057192494312284
263,0.1630671090924551,-0.06647579758374979,0.06610053014308429
264,0.2682781801090073,0.2883200488736911,-0.008544236789237788
265,0.6040982963500618,-0.10574602172415817,-0.18798650007511622
266,-0.18283800282211685,0.1487273497555697,-0.3723585428312754
267,-0.32830713870308814,-0.011187610698615666,0.02802095516891424
268,-0.1501920020974735,-0.11912267696274727,0.3524609360022868
269,-0.1732387927624638,-0.043654810911168775,-0.07106498830365995
270,0.5834087856797912,0.1862930488451945,0.015897847745127307
271,0.3624927145873215,-0.13724218464780052,-0.0018452499277704596
272,-0.008824515644457966,-0.16134050966275926,-0.16079148179667138
273,-0.07970357625197633,0.2765127477840305,-0.04226485635568792
274,0.233271356559466,0.31188324126901457,-0.1769158293316888
275,0.1127549572778222,-0.2786092949201787,0.08609665732204129
276,0.3955379406943372,-0.17389023958408475,0.10340967462985089
277,-0.13586260663468064,0.15012986005699017,0.032745827103440754
278,0.18384214021286324,-0.23966413264218867,-0.23096458405670986
279,0.33774026992968703,0.1111555456561829,-0.2989581232608053
280,0.48689547093453844,0.2922050771231351,-0.320040598802498
281,-0.17892491226078297,-0.2618630542801274,0.07948864567390866
282,-0.1877666179147423,0.6902769994033914,-0.2758239390414018
283,-0.13174009557582697,0.5963772538477268,0.26970460737222807
284,0.35472457993511514,0.007713199532766914,0.02741375105259723
285,0.1464368151850889,-0.11041709830103039,0.09381064178385894
286,-0.1377924340817342,-0.27634277255215584,0.40302672286811825
287,-0.13030240071610075,0.2588322018983362,0.08281961504459338
288,0.4143282951066368,-0.29563259279740894,0.2447707567765995
289,-0.18385485700858611,-0.29763257107347485,0.16895911411570244
290,0.07175804781896758,-0.2536661010115394,-0.03302836199158186
291,0.10601401056060354,-0.1924100925039314,-0.00806825474505416
292,-0.251360977473114,-0.23690336181141988,0.10015386464368076
293,0.2699226109949838,-0.262799651609557,0.10622991820873352
294,0.12199450845221552,0.017471619904587652,-0.027376195903871664
295,0.03324933747043981,-0.18174622346125305,-0.061433672267425986
296,0.24387508777795497,0.16711158274069388,0.12449000435507025
297,0.26639742826882556,0.2662338062069582,-0.18777966575196223
298,-0.2458292747908332,-0.2606576149182917,0.26306448456209774
299,-0.1462518133681393,-0.23409967345161695,-0.07653887963591685
300,0.33634593845652555,-0.07520805952002577,-0.08119382430485421
301,0.02215497423393514,-0.11735942823464976,-0.18608852313186092
302,-0.1632315086860722,0.2977339931010548,0.007266331130511117
303,-0.05320091873448209,-0.11102413068749495,0.1146832174585634
304,0.16667843664034263,0.21203405080581786,-0.0791211599554948
305,-0.24184964516031682,0.06135046868967667,-0.08790023185322288
306,-0.01631557921176436,0.2404017675029519,0.015565587237071389
307,0.08021588028761696,-0.16342594089373974,-0.008719980776207137
308,-0.08714228971467128,0.2377941426273705,0.2313693280840461
309,0.6315076669300472,0.3046355557266973,0.003628758325681003
310,-0.05090777018112486,-0.18576167133796165,-0.23864157384158596
311,0.3121707038284374,-0.20131803085261787,0.3215342385993182
312,0.08965380582198736,-0.25045170115268917,-0.023325396894544204
313,0.359202643033141,-0.14716078570334304,0.20790312570530886
314,-0.1853124379800973,-0.23534144190877482,0.23356152666018837
315,-0.02941943692019197,0.049823329396268067,0.13097418925147444
316,-0.0035445753176537582,0.1797303437760744,0.18576590925025677
317,-0.0476881599672448,-0.16433417935544598,0.2278752565216961
318,0.08155162908645293,-0.05770651810063007,-0.03864339604599673
319,-0.2627676444051446,0.0937978253742341,-0.28535191716372826
320,-0.3426543989639968,-0.10439913632313724,0.012167686876401882
321,0.10509882896919015,-0.07467158509682008,0.3216677084103566
322,-0.2067450355266364,0.04535052221196208,0.2377903897741475
323,-0.050419452443184194,-0.0971679557433451,0.08324795715655343
324,-0.2660056234121356,-0.12368833254373361,0.0840069424949098
325,0.3590146596530336,0.1358644908781471,-0.1322367228056673
326,-0.13110882885696706,-0.30552721352643214,-0.07902790919243757
327,-0.22930079814207863,-0.2444537917264764,0.20959411168577746
328,-0.2511269769468187,0.06877536405584822,0.06404491694026924
329,-0.1258144223796784,-0.14628425094144118,-0.18810243805652677
330,-0.4246942661407765,-0.24957931723405513,0.015831602682868384
331,0.24648790192219036,0.13603583782199768,-0.3405794260728401
332,0.24033773350457516,0.024956403035208297,0.24358374598355953
333,0.21505272775348777,-0.15467441208643115,-0.14492766503431978
334,0.2798985748625939,0.23120907221080306,-0.20133892380072146
335,0.02276259510952169,-0.14635720247506873,0.3503420879742833
336,-0.19368907860899037,0.2195405104501217,-0.29690570897019947
337,0.5612631710651913,0.23509544356636436,-0.22889512146284052
338,0.044441034087331674,0.1655100946232953,0.08550292832976333
339,0.39603253169692854,-0.05544698216401505,-0.2491051156759497
340,-0.11578244199581621,-0.17307721312126442,-0.07769063825737733
341,-0.07233990083264269,0.2079450987783955,0.08663225155024902
342,-0.05566142050690182,0.08536934223041284,0.08557407264791575
343,0.347071206434461,-0.22128016840135942,-0.2862018013192478
344,0.09910889440395632,-0.11102707879520729,0.062378549679826784
345,0.18283801791401763,0.24202080012506663,-0.2963310715730435
346,-0.10310448724371266,-0.1532661699671323,0.0277995418723262
347,-0.24489087189719944,-0.1842698518621586,0.18682329853456553
348,-0.029489220495446025,-0.18041149145420568,0.052453769839499925
349,0.3821510280112594,-0.13568380334453223,0.13095039191492364
350,-0.21338246655504303,0.2101407986731512,-0.03508879672506405
351,0.06600518187533463,-0.19718715415816426,-0.032134995147362774
352,-0.19162281081121127,0.24621599019985288,-0.30239040852626187
353,0.29625641851566564,-0.08823537834554894,-0.1529068505430049
354,0.11158596075057668,0.34845727169766655,0.16585402289532863
355,0.5134269477500956,-0.21367761685045153,-0.18124344587818947
356,-0.3707546892216943,0.43785257939624456,-0.246244801448107
357,-0.19215406960166784,-0.027818808305536794,-0.14204323018551218
358,0.2546701123296205,0.08104123178441097,-0.29600179767929014
359,0.0926483334484735,0.40983979578989266,0.174805085085461
360,0.3208742350276824,-0.260579617173706,-0.014666548390439607
361,0.26279325765477657,0.07858003888537725,0.08696264141613474
362,0.3132756518368529,-0.21806730758641135,-0.24361456991119862
363,-0.0016450907097484374,-0.13373666226924424,-0.0824517968450534
364,-0.05825166923158751,-0.21730704338664106,0.018593761012326196
365,-0.2844893749637667,-0.24469179316306386,-0.22613272902068193
366,0.3201394551379416,-0.06749448425170748,0.13087957872861583
367,-0.518715953707558,-0.32739179978259936,-0.16365278158355104
368,-0.291770972495977,-0.2978868517506952,-0.17342626060090222
369,0.09764008644525358,0.5222007434472606,-0.043378173145630576
370,-0.3328966375008378,0.47917706233292,0.06942279128997084
371,-0.45577328090518,-0.12229418258322579,-0.1440941831254525
372,0.1628278446973218,-0.14926658540844584,-0.009663149903297377
373,-0.17806436493377478,-0.15000618049932035,-0.16888067201808202
374,-0.3576422611507259,-0.13958563037834043,0.031011239783554363
375,-0.22384206424156858,0.059325097393007536,-0.015197871957953921
376,0.25084307911706877,-0.2903739687129729,-0.19555718557936647
377,-0.2185382660924161,-0.2187906423865574,0.05045746496824381
378,0.12400014498783943,-0.3031823067239709,0.05721651981547293
379,0.027518850931631127,-0.1923325483432895,0.10165933564270432
380,0.13668432310850548,-0.27176013454136433,0.08448409940875475
381,0.09812949589821801,-0.152037449593989,0.04867436811733921
382,0.3701459024309904,0.24652523012695599,0.15652434235474466
383,-0.11138520839010392,-0.3314318234812436,-0.0747190299705961
384,0.3610367779424491,-0.0058322687662805996,-0.05114625620002074
385,-0.08555626150854323,-0.1790971237722723,0.2860040271616716
386,0.09289478844345571,-0.2032399304673992,0.10266863709294954
387,-0.2688820593595754,0.10299663776897162,-0.1490638259677286
388,0.20581616616091966,-0.33575019226007496,0.0099890630662023
389,-0.06021719628755171,-0.13207083528067357,0.36941605774687064
390,-0.10921780015168166,-0.1399433338831519,-0.0038405011778909694
391,0.3500369709362212,0.05423735354528709,-0.24532434994297733
392,0.23916766700268896,0.21132662622325543,-0.06088309393506668
393,-0.2420148515682761,0.24355075447771293,0.22353256046676376
394,-0.1262413998590194,-0.07424998571020394,-0.074970917011125
395,0.06641312885524776,0.2810317517314396,0.17134238801489562
396,-0.01801664303199259,-0.30867072177961935,-0.1917818155986091
397,-0.24606002246759723,0.4142683162358986,-0.09618066795281546
398,0.507973893854688,-0.14544195790121056,0.08798009425090401
399,0.3096360945886381,0.2570471692728484,-0.08288216202600503
400,-0.31714454729422936,0.2120797453577392,0.013150154195264253
401,-0.2524530384237089,-0.14587767720391415,0.15451264485224642
402,-0.16532214754651123,-0.22329133076825236,-0.0768754241427411
403,0.040404363950230886,-0.10371704400271431,-0.0024297826085154716
404,0.30438902288741304,-0.21873797594871783,-0.2395036667609899
405,-0.11084778914258145,0.3042479995240883,0.10305393913107168
406,-0.16087586244105653,0.005256796089114685,-0.1267157711810116
407,-0.04513278512090108,-0.15523085576152576,0.11693921370273287
408,0.12509563468521287,0.0573332552846708,0.006556321284347447
409,-0.4175663510374362,-0.35312519888299077,-0.14957425011149203
410,-0.12838138343007718,0.05032499401553708,-0.014678999567167323
411,0.4104497913763439,-0.23025221810589896,-0.3125885665362943
412,-0.07857087775115895,-0.08408437658530393,-0.14293160536909255
413,0.10881687853442111,0.3442222043043632,-0.2040131571577342
414,0.20935748297937437,0.1462547065367419,-0.2295094575541068
415,0.25298561642308065,-0.21605502391669074,-0.08307757917302282
416,-0.24626471778148268,-0.2790012052834205,0.004083993814850175
417,0.0012682011329646545,-0.03240513825427438,0.004237558690829113
418,0.23787358202840883,0.10640703147826401,-0.16941075722050203
419,-0.20988505375923125,-0.27509149382053577,0.042062037835639096
420,-0.07861354600451886,-0.2188095202161145,0.18428735320829895
421,-0.34285256440571515,-0.14517024481569873,0.1075877991703692
422,-0.13221275372641728,0.12243639082694065,0.037444031558949646
423,0.15417160626266718,0.049376652936188446,-0.03815735009485294
424,-0.1383718962429302,0.3844223886999707,0.40617080144113155
425,-0.3704485393422538,0.573489942854707,0.04668025762900792
426,0.06170998232477214,-0.1323211724479263,0.16523752623064936
427,-0.41163191852768105,0.32154172697761324,-0.260207385879436
428,0.08620883899282422,0.08317621390892964,-0.27364628876743563
429,0.4623493245952508,-0.2930252051172441,-0.00270157866047019
430,0.3058440725006166,0.014636501008341612,-0.20919212523112246
431,0.004336618524063878,0.4089876538266468,0.058490974827131954
432,-0.3007278711296178,-0.2585534307088293,-0.25157819736178977
433,-0.12719675674228026,-0.1993113303095939,-0.025014269653675154
434,0.12506078580335228,-0.17169317309946913,-0.11056072356840466
435,0.3535635743510707,-0.21591104519859397,0.10430882752932033
436,0.4060516173196389,-0.12436583173553804,0.09620731414108841
437,-0.3188966770971315,0.2886606434298816,0.013809290195979903
438,0.15369559402591315,0.19287567094587477,-0.0177509621298191
439,-0.1823187432260573,-0.12768759680912173,0.10416312950906911
440,0.2671491294629773,0.2882646899468462,-0.05062696386810505
441,0.24550817636621725,-0.26155414472715466,0.12440173919595605
442,0.08452478376242654,-0.22703395801548534,-0.1463888748503849
443,0.3497427406851547,0.16295517021650435,0.20461138858926894
444,-0.31869080805888395,-0.10439808114098391,-0.2911659685358341
445,-0.5174416331589236,0.4130120224212992,-0.11954457244497273
446,0.08738221373770855,-0.03669971436526717,0.0027021124506423043
447,-0.3365461017745104,-0.19929855852612746,-0.047845612572719035
448,-0.2615192910892503,-0.1665637026244229,0.21800256545567162
449,0.06603334676022733,0.41425487509530495,0.4034816932324149
450,0.3742969625222126,0.3464141362533983,0.21373264266963582
451,0.3567465216388165,-0.17926637651705807,-0.1809435541397171
452,0.4890726536693502,-0.11032493934866834,-0.21165679323758163
453,-0.2953341846997358,-0.16241466077835356,-0.2245809907059129
454,-0.46294558159405574,0.3542830176723997,0.04573609061389191
455,0.10266531611068047,0.4079443000822557,0.4994537130714573
456,-0.03740353846878744,0.27501819086317253,0.07519591089599835
457,0.07133778126157758,-0.2489944238752615,-0.10169252007567817
