,age_norm,inc_norm,f_norm,m_norm,t_norm
61,0.49397590361445787,0.6555555555555556,0.06060606060606061,0.028221720779018952,0.19672131147540983
62,0.3975903614457831,0.12222222222222223,0.5454545454545454,0.0472185442813718,0.5245901639344261
63,0.10843373493975902,0.055555555555555525,0.21212121212121213,0.018375199696647578,0.11475409836065564
64,0.2650602409638554,0.25555555555555554,0.12121212121212122,0.005078666492612001,0.08196721311475408
65,0.6626506024096386,0.6777777777777777,0.12121212121212122,0.06785645463078653,0.06557377049180324
66,0.674698795180723,0.8555555555555555,0.30303030303030304,0.18543038124188002,0.5245901639344261
67,0.28915662650602414,0.4,0.21212121212121213,0.08512516395327874,0.540983606557377
68,0.7228915662650602,0.3111111111111111,0.30303030303030304,0.07890892589622611,0.540983606557377
69,0.4337349397590361,0.25555555555555554,0.5454545454545454,0.03545120563937116,0.3278688524590163
70,0.6265060240963856,0.48888888888888893,0.0,0.0,0.032786885245901565
71,0.37349397590361444,0.30000000000000004,0.30303030303030304,0.11486364681821853,0.2622950819672131
72,0.5301204819277109,0.30000000000000004,0.0,0.0,0.06557377049180324
73,0.5542168674698795,0.4444444444444444,0.2727272727272727,0.08723868489267664,0.2786885245901639
74,0.8554216867469879,0.6333333333333333,0.2727272727272727,0.1545543268124996,0.14754098360655732
75,0.6626506024096386,0.23333333333333328,0.18181818181818182,0.014564645767674318,0.06557377049180324
76,0.3855421686746988,0.7000000000000001,0.36363636363636365,0.1848025411981177,0.24590163934426224
77,0.8674698795180724,0.7555555555555556,0.09090909090909091,0.049748553170592215,0.5245901639344261
78,0.6024096385542169,0.6,0.06060606060606061,0.021160074346207158,0.39344262295081966
79,0.5060240963855421,0.37777777777777777,0.36363636363636365,0.027438474783830318,0.29508196721311475
80,0.32530120481927716,0.2666666666666666,0.12121212121212122,0.00715489000366758,0.19672131147540983
81,0.5783132530120482,0.21111111111111114,0.5454545454545454,0.12490287128035854,0.5081967213114753
82,0.012048192771084348,0.47777777777777775,0.33333333333333337,0.12603422660674213,0.360655737704918
83,0.5783132530120482,0.3111111111111111,0.30303030303030304,0.10165414094698169,0.09836065573770492
84,0.6506024096385542,0.4666666666666667,0.36363636363636365,0.12551827884800673,0.39344262295081966
85,0.6987951807228916,0.3666666666666667,0.3939393939393939,0.13971616657031496,0.459016393442623
86,0.40963855421686746,0.5333333333333333,0.18181818181818182,0.07330187916876464,0.24590163934426224
87,0.4457831325301205,0.011111111111111072,0.15151515151515152,0.019102499549322735,0.13114754098360648
88,0.2530120481927711,0.33333333333333337,0.36363636363636365,0.4385555949250632,0.180327868852459
89,0.32530120481927716,0.15555555555555556,0.48484848484848486,0.10176603323200864,0.5081967213114753
90,0.4698795180722891,0.9333333333333335,0.24242424242424243,0.11488851177044675,0.21311475409836067
91,0.674698795180723,0.19999999999999996,0.06060606060606061,0.0042643393071381056,0.016393442622950727
92,0.0,0.18888888888888888,0.6666666666666667,0.17132573709042762,0.4098360655737705
93,0.42168674698795183,0.7333333333333333,0.15151515151515152,0.08630624918411875,0.16393442622950816
94,0.49397590361445787,0.7555555555555556,0.12121212121212122,0.06964673119121768,0.180327868852459
95,0.4698795180722891,0.1777777777777778,0.2727272727272727,0.021271966631234106,0.7540983606557377
96,0.3975903614457831,0.28888888888888886,0.21212121212121213,0.025449278605573476,0.19672131147540983
97,0.5542168674698795,0.07777777777777778,0.21212121212121213,0.03193281489907937,0.16393442622950816
98,0.6385542168674699,0.30000000000000004,0.18181818181818182,0.018735741503956634,0.29508196721311475
99,0.5542168674698795,0.4,0.12121212121212122,0.031298758617259996,0.2622950819672131
100,0.7831325301204819,0.1777777777777778,0.15151515151515152,0.010424631221677264,0.09836065573770492
101,0.0963855421686747,0.4555555555555556,0.12121212121212122,0.008578408518732632,0.13114754098360648
102,0.13253012048192772,0.3111111111111111,0.21212121212121213,0.01894709359789642,0.08196721311475408
103,0.3012048192771084,0.4444444444444444,0.030303030303030304,0.0012618963255816842,0.180327868852459
104,0.8554216867469879,0.38888888888888884,0.21212121212121213,0.07759108342813095,0.11475409836065564
105,0.37349397590361444,0.5444444444444444,0.06060606060606061,0.015497081476232211,0.0491803278688524
106,0.7349397590361446,0.4111111111111111,0.5454545454545454,0.19707339512273958,0.42622950819672134
107,0.4457831325301205,0.7111111111111111,0.24242424242424243,0.12143421044452317,0.16393442622950816
108,0.4457831325301205,0.4,0.5757575757575758,0.16922464862714381,0.13114754098360648
109,0.32530120481927716,0.011111111111111072,0.12121212121212122,0.010231927841908633,0.16393442622950816
110,0.40963855421686746,0.0,0.12121212121212122,0.006091913295911579,0.09836065573770492
111,0.2530120481927711,0.2777777777777778,0.2727272727272727,0.09730899054510189,0.459016393442623
112,0.710843373493976,0.43333333333333335,0.09090909090909091,0.03745283429374211,0.016393442622950727
113,0.5783132530120482,0.33333333333333337,0.18181818181818182,0.01920817559629263,0.016393442622950727
114,0.6144578313253012,0.6333333333333333,0.06060606060606061,0.03307660270157706,0.16393442622950816
115,0.674698795180723,0.25555555555555554,0.12121212121212122,0.03427012040853116,0.7868852459016393
116,0.6867469879518072,0.6333333333333333,0.15151515151515152,0.07130025051439369,0.016393442622950727
117,0.49397590361445787,0.6111111111111112,0.21212121212121213,0.12003555688168634,0.5737704918032787
118,0.3493975903614458,0.4,0.15151515151515152,0.04610583766915937,0.9180327868852458
119,0.02409638554216867,0.43333333333333335,0.0,0.000540812710963579,0.032786885245901565
120,0.5060240963855421,0.8666666666666666,0.12121212121212122,0.0791202779901659,0.2622950819672131
121,0.5662650602409639,0.34444444444444444,0.18181818181818182,0.01491897133692632,0.08196721311475408
122,0.18072289156626506,0.14444444444444443,0.18181818181818182,0.012295718876850107,0.6557377049180328
123,0.2530120481927711,0.4111111111111111,0.33333333333333337,0.34983122913675097,0.13114754098360648
124,0.37349397590361444,0.3222222222222222,0.18181818181818182,0.02378332680628337,0.032786885245901565
125,0.6024096385542169,0.3111111111111111,0.06060606060606061,0.010685713220073476,0.09836065573770492
126,0.28915662650602414,0.5555555555555556,0.09090909090909091,0.03340606331860085,0.29508196721311475
127,0.6506024096385542,0.033333333333333326,0.09090909090909091,0.005060017778440843,0.032786885245901565
128,0.0,0.21111111111111114,0.24242424242424243,0.01894087735983937,0.24590163934426224
129,0.16867469879518074,0.1333333333333333,0.21212121212121213,0.044253398728157686,0.016393442622950727
130,0.5903614457831325,0.2222222222222222,0.09090909090909091,0.020557099254673056,0.180327868852459
131,0.40963855421686746,0.1333333333333333,0.09090909090909091,0.0033567685508084214,0.016393442622950727
132,0.24096385542168677,0.37777777777777777,0.2727272727272727,0.09382789723315244,0.16393442622950816
133,0.5060240963855421,0.5222222222222223,0.15151515151515152,0.0664578010679497,0.08196721311475408
134,0.5301204819277109,0.5222222222222223,0.06060606060606061,0.02079953253889811,0.13114754098360648
135,0.4457831325301205,0.23333333333333328,0.06060606060606061,0.016100056567766318,0.016393442622950727
136,0.048192771084337366,0.3666666666666667,0.18181818181818182,0.012308151352964211,0.0491803278688524
137,0.19277108433734944,0.12222222222222223,0.33333333333333337,0.07360647483356021,0.13114754098360648
138,0.3373493975903614,0.33333333333333337,0.7272727272727273,0.0656310414063617,0.721311475409836
139,0.8072289156626506,0.4111111111111111,0.15151515151515152,0.013787616010542738,0.0
140,0.3975903614457831,0.6111111111111112,0.24242424242424243,0.11189228502694738,0.2786885245901639
141,0.42168674698795183,0.6111111111111112,0.24242424242424243,0.11008335975234507,0.459016393442623
142,0.3975903614457831,0.688888888888889,0.4545454545454546,0.2057077497839857,0.39344262295081966
143,0.3614457831325302,0.15555555555555556,0.48484848484848486,0.036166073015932214,0.639344262295082
144,0.40963855421686746,0.4666666666666667,0.09090909090909091,0.04105825236683264,0.032786885245901565
145,0.5301204819277109,0.25555555555555554,0.30303030303030304,0.07805108504435285,0.47540983606557385
146,0.28915662650602414,0.3555555555555555,0.12121212121212122,0.007534080525147791,0.06557377049180324
147,0.4457831325301205,0.38888888888888884,0.18181818181818182,0.010374901317220844,0.14754098360655732
148,0.10843373493975902,0.2222222222222222,0.24242424242424243,0.05580938527621853,0.5737704918032787
149,0.6024096385542169,0.8555555555555555,0.24242424242424243,0.15771839198353937,0.032786885245901565
150,0.674698795180723,0.5888888888888889,0.030303030303030304,0.015969515568568213,0.13114754098360648
151,0.710843373493976,0.4,0.6060606060606061,0.05416208219109958,0.7540983606557377
152,0.20481927710843376,0.4666666666666667,0.42424242424242425,0.16259192262026864,0.11475409836065564
153,0.3855421686746988,0.43333333333333335,0.30303030303030304,0.11497553910324548,0.14754098360655732
154,0.32530120481927716,0.7111111111111111,0.18181818181818182,0.10126873418744443,0.5573770491803278
155,0.7710843373493976,0.6333333333333333,0.24242424242424243,0.09674952911996716,0.3114754098360656
156,0.2650602409638554,0.30000000000000004,0.12121212121212122,0.04969882326613579,0.9180327868852458
157,0.5783132530120482,0.04444444444444445,0.12121212121212122,0.00658921234047579,0.032786885245901565
158,0.40963855421686746,0.3666666666666667,0.06060606060606061,0.0038416351192585266,0.06557377049180324
159,0.4698795180722891,0.6555555555555556,0.2727272727272727,0.14090968427726908,0.47540983606557385
160,0.6024096385542169,0.43333333333333335,0.2727272727272727,0.08891085293002379,0.42622950819672134
161,0.036144578313253045,0.24444444444444446,0.12121212121212122,0.00869030080375958,0.08196721311475408
162,0.5180722891566265,0.15555555555555556,0.15151515151515152,0.011002741360983158,0.19672131147540983
163,0.4819277108433735,0.2666666666666666,0.18181818181818182,0.01336491182266316,0.08196721311475408
164,0.5903614457831325,0.2666666666666666,0.12121212121212122,0.010803821743157475,0.032786885245901565
165,0.07228915662650606,0.34444444444444444,0.30303030303030304,0.09661277188271201,0.29508196721311475
166,0.0963855421686747,0.055555555555555525,0.09090909090909091,0.006278400437623158,0.14754098360655732
167,0.6385542168674699,0.8333333333333334,0.2727272727272727,0.13195208523705623,0.13114754098360648
168,0.6144578313253012,0.37777777777777777,0.2727272727272727,0.09106167129776402,0.13114754098360648
169,0.7590361445783133,0.7000000000000001,0.0,0.0,0.0491803278688524
170,0.5301204819277109,0.47777777777777775,0.33333333333333337,0.14433483144670506,0.459016393442623
171,0.24096385542168677,0.48888888888888893,0.24242424242424243,0.4952911996717826,0.21311475409836067
172,0.5180722891566265,0.5777777777777778,0.09090909090909091,0.038944731427434744,0.16393442622950816
173,0.40963855421686746,0.688888888888889,0.030303030303030304,0.014664105576587158,0.19672131147540983
174,0.3855421686746988,0.4444444444444444,0.30303030303030304,0.1359304775935699,0.11475409836065564
175,0.4337349397590361,0.9777777777777777,0.21212121212121213,0.1153795945769539,0.29508196721311475
176,0.6867469879518072,0.8777777777777779,0.06060606060606061,0.023024945763322948,0.0491803278688524
177,0.7710843373493976,0.47777777777777775,0.21212121212121213,0.022564944147101054,0.08196721311475408
178,0.5542168674698795,0.08888888888888885,0.12121212121212122,0.006551914912133474,0.016393442622950727
179,0.4337349397590361,0.7666666666666667,0.21212121212121213,0.10143657261498486,0.5573770491803278
180,0.7710843373493976,0.4666666666666667,0.09090909090909091,0.010213279127737477,0.11475409836065564
181,0.8674698795180724,0.16666666666666663,0.12121212121212122,0.006688672149388632,0.0491803278688524
182,0.19277108433734944,0.4111111111111111,0.18181818181818182,0.011848149736742319,0.06557377049180324
183,0.3132530120481928,0.25555555555555554,0.18181818181818182,0.04309096221148885,0.016393442622950727
184,0.7349397590361446,0.8444444444444444,0.0,0.0,0.016393442622950727
185,0.4819277108433735,0.7222222222222222,0.33333333333333337,0.19955989034556063,0.3114754098360656
186,0.3493975903614458,0.48888888888888893,0.42424242424242425,0.1583213670750735,0.5081967213114753
187,0.5060240963855421,0.3222222222222222,0.21212121212121213,0.015291945620349476,0.14754098360655732
188,0.7831325301204819,0.2666666666666666,0.3939393939393939,0.10243738694217032,0.19672131147540983
189,0.674698795180723,0.8111111111111112,0.0,0.0,0.0491803278688524
190,0.8554216867469879,0.7888888888888889,0.15151515151515152,0.09978305329180885,0.5737704918032787
191,0.6024096385542169,0.3555555555555555,0.2727272727272727,0.08845706755185896,0.47540983606557385
192,0.5421686746987951,0.888888888888889,0.15151515151515152,0.06382211613175938,0.13114754098360648
193,0.2650602409638554,0.23333333333333328,0.15151515151515152,0.044881238771920004,0.016393442622950727
194,0.7349397590361446,0.7666666666666667,0.21212121212121213,0.10060981295339685,0.13114754098360648
195,0.6385542168674699,0.0,0.09090909090909091,0.007764081333258737,0.08196721311475408
196,0.6987951807228916,0.9333333333333335,0.21212121212121213,0.11386904872909012,0.5737704918032787
197,0.8554216867469879,0.7333333333333333,0.18181818181818182,0.08735679341576064,0.4426229508196722
198,0.5421686746987951,0.06666666666666665,0.09090909090909091,0.007558945477376001,0.19672131147540983
199,0.27710843373493976,0.5888888888888889,0.0,0.0,0.180327868852459
200,0.6385542168674699,0.28888888888888886,0.30303030303030304,0.10204576394457601,0.06557377049180324
201,0.3132530120481928,0.06666666666666665,0.15151515151515152,0.013402209251005477,0.16393442622950816
202,0.08433734939759038,0.47777777777777775,0.30303030303030304,0.04343285530462675,0.459016393442623
203,0.10843373493975902,0.4444444444444444,0.12121212121212122,0.008261380377822949,0.06557377049180324
204,0.5903614457831325,0.8444444444444444,0.18181818181818182,0.10683848348656359,0.09836065573770492
205,0.710843373493976,0.5555555555555556,0.30303030303030304,0.13822426943662233,0.49180327868852447
206,0.6024096385542169,0.4,0.30303030303030304,0.09030950649286064,0.5245901639344261
207,0.22891566265060245,0.37777777777777777,0.48484848484848486,0.16247381409718464,0.459016393442623
208,0.4457831325301205,0.33333333333333337,0.18181818181818182,0.009529492941461685,0.47540983606557385
209,0.14457831325301204,0.2666666666666666,0.6060606060606061,0.43542882718236575,0.3770491803278688
210,0.3975903614457831,0.2666666666666666,0.5757575757575758,0.15679217251303854,0.5901639344262295
211,0.3493975903614458,0.688888888888889,0.06060606060606061,0.04112041474740317,0.016393442622950727
212,0.37349397590361444,0.19999999999999996,0.15151515151515152,0.011960042021769266,0.09836065573770492
213,0.16867469879518074,0.08888888888888885,0.5454545454545454,0.10713686291330211,0.5573770491803278
214,0.14457831325301204,0.43333333333333335,0.24242424242424243,0.10430225835928611,0.2622950819672131
215,0.3493975903614458,0.6222222222222222,0.33333333333333337,0.15015323026810634,0.29508196721311475
216,0.19277108433734944,0.04444444444444445,0.36363636363636365,0.05521884266079853,0.3114754098360656
217,0.7228915662650602,0.7888888888888889,0.15151515151515152,0.11642392257053874,0.2295081967213114
218,0.8072289156626506,0.4555555555555556,0.4545454545454546,0.17043059881021203,0.49180327868852447
219,0.6867469879518072,0.43333333333333335,0.24242424242424243,0.07575107696324337,1.0
220,0.6987951807228916,0.4555555555555556,0.42424242424242425,0.1492767407020619,0.2786885245901639
221,0.8554216867469879,0.3222222222222222,0.12121212121212122,0.035134177498461476,0.6065573770491803
222,0.4819277108433735,0.4444444444444444,0.18181818181818182,0.018903579931497053,0.09836065573770492
223,0.060240963855421686,0.21111111111111114,0.6060606060606061,0.046596920475666534,0.14754098360655732
224,0.4819277108433735,0.25555555555555554,0.30303030303030304,0.07624215976975053,0.180327868852459
225,0.5542168674698795,0.7222222222222222,0.21212121212121213,0.11187985255083327,0.5573770491803278
226,0.6506024096385542,0.09999999999999998,0.30303030303030304,0.05976291268050401,0.180327868852459
227,0.5783132530120482,0.4666666666666667,0.18181818181818182,0.07077187027954422,0.19672131147540983
228,0.37349397590361444,0.4222222222222223,0.15151515151515152,0.009007328944669263,0.19672131147540983
229,0.3012048192771084,0.4555555555555556,0.30303030303030304,0.12712206826672634,0.2622950819672131
230,0.4819277108433735,0.09999999999999998,0.030303030303030304,0.0031329839807545273,0.016393442622950727
231,0.3012048192771084,0.5111111111111111,0.2727272727272727,0.09769439730463916,0.19672131147540983
232,0.45783132530120485,0.6333333333333333,0.33333333333333337,0.13890805562289812,0.2622950819672131
233,0.6144578313253012,0.9777777777777777,0.06060606060606061,0.03362984788865474,0.16393442622950816
234,0.5060240963855421,0.7111111111111111,0.18181818181818182,0.5331978193436895,0.09836065573770492
235,0.7590361445783133,0.4444444444444444,0.2727272727272727,0.09569276865026821,0.42622950819672134
236,0.28915662650602414,0.6777777777777777,0.18181818181818182,0.08701490032262274,0.2622950819672131
237,0.6867469879518072,0.4555555555555556,0.42424242424242425,0.03142929961645811,0.7049180327868851
238,0.5301204819277109,0.47777777777777775,0.18181818181818182,0.016926816229354318,0.09836065573770492
239,0.4457831325301205,0.2666666666666666,0.42424242424242425,0.13704940044383937,0.4426229508196722
240,0.5662650602409639,0.09999999999999998,0.24242424242424243,0.051234234066227784,0.16393442622950816
241,0.40963855421686746,0.1777777777777778,0.21212121212121213,0.08804679584009348,0.2786885245901639
242,0.14457831325301204,0.1111111111111111,0.24242424242424243,0.0688697014340861,0.16393442622950816
243,0.674698795180723,0.5,0.15151515151515152,0.061832919953502534,0.5737704918032787
244,0.9879518072289157,0.3666666666666667,0.42424242424242425,0.1352777725975794,0.5901639344262295
245,0.0963855421686747,0.1111111111111111,0.42424242424242425,0.3795137658591773,0.2786885245901639
246,0.45783132530120485,0.25555555555555554,0.21212121212121213,0.05203612877558758,0.47540983606557385
247,0.3855421686746988,0.6666666666666666,0.09090909090909091,0.06190129857213011,0.7540983606557377
248,0.6626506024096386,0.7222222222222222,0.09090909090909091,0.044408804679584,0.16393442622950816
249,0.37349397590361444,0.48888888888888893,0.12121212121212122,0.06255400356812063,0.13114754098360648
250,0.22891566265060245,0.2222222222222222,0.30303030303030304,0.07808838247269517,0.5081967213114753
251,0.5662650602409639,0.30000000000000004,0.6666666666666667,0.19146634839527812,0.49180327868852447
252,0.5542168674698795,0.5666666666666667,0.2727272727272727,0.1179779820848019,0.49180327868852447
253,0.3614457831325302,0.25555555555555554,0.12121212121212122,0.034804716881437686,0.360655737704918
254,0.02409638554216867,0.0222222222222222,0.36363636363636365,0.058246150594583164,0.5901639344262295
255,0.3373493975903614,0.1111111111111111,0.33333333333333337,0.07913892670433706,0.0
256,0.07228915662650606,0.43333333333333335,0.42424242424242425,0.041847714600078315,0.6557377049180328
257,0.6385542168674699,0.7222222222222222,0.42424242424242425,0.20710018710876552,0.5901639344262295
258,0.3855421686746988,0.5333333333333333,0.0,0.0,0.032786885245901565
259,0.22891566265060245,0.688888888888889,0.24242424242424243,0.11909690493507138,0.24590163934426224
260,0.4698795180722891,0.5666666666666667,0.21212121212121213,0.08027649826877768,0.4426229508196722
261,0.40963855421686746,0.6111111111111112,0.21212121212121213,0.08873679826442632,0.8524590163934427
262,0.27710843373493976,0.12222222222222223,0.15151515151515152,0.013868427105284421,0.39344262295081966
263,0.5783132530120482,0.48888888888888893,0.18181818181818182,0.06682455911331579,0.2295081967213114
264,0.5783132530120482,0.6333333333333333,0.24242424242424243,0.10803821743157475,0.5737704918032787
265,0.6024096385542169,1.0,0.18181818181818182,0.10226954851462991,0.14754098360655732
266,0.02409638554216867,0.4444444444444444,0.21212121212121213,0.012301935114907158,0.47540983606557385
267,0.3012048192771084,0.1333333333333333,0.48484848484848486,0.04023770894330169,0.21311475409836067
268,0.6626506024096386,0.08888888888888885,0.36363636363636365,0.06513995859985452,0.13114754098360648
269,0.28915662650602414,0.28888888888888886,0.30303030303030304,0.09114248239250569,0.2295081967213114
270,0.7710843373493976,0.888888888888889,0.2727272727272727,0.1382802155791358,0.42622950819672134
271,0.6265060240963856,0.688888888888889,0.15151515151515152,0.08427975557751957,0.14754098360655732
272,0.28915662650602414,0.4555555555555556,0.12121212121212122,0.0414436591263699,0.16393442622950816
273,0.3614457831325302,0.3555555555555555,0.24242424242424243,0.07808838247269517,0.5901639344262295
274,0.42168674698795183,0.7000000000000001,0.30303030303030304,0.13821805319856528,0.5737704918032787
275,0.5542168674698795,0.4111111111111111,0.0,0.0,0.08196721311475408
276,0.7349397590361446,0.6666666666666666,0.18181818181818182,0.05448532657006632,0.09836065573770492
277,0.3975903614457831,0.2777777777777778,0.30303030303030304,0.01920195935823558,0.4426229508196722
278,0.32530120481927716,0.6444444444444445,0.0,0.0,0.11475409836065564
279,0.3614457831325302,0.8333333333333334,0.12121212121212122,0.05995561606027264,0.42622950819672134
280,0.4337349397590361,0.9888888888888888,0.24242424242424243,0.11261336864156549,0.5573770491803278
281,0.40963855421686746,0.19999999999999996,0.2727272727272727,0.019518987499145265,0.016393442622950727
282,0.1204819277108434,0.4222222222222223,0.42424242424242425,0.10680118605822128,0.9672131147540983
283,0.6144578313253012,0.18888888888888888,0.48484848484848486,0.03533309711628716,0.8524590163934427
284,0.6626506024096386,0.688888888888889,0.36363636363636365,0.1856417333358198,0.21311475409836067
285,0.5903614457831325,0.4555555555555556,0.15151515151515152,0.05462830004537853,0.19672131147540983
286,0.6987951807228916,0.04444444444444445,0.18181818181818182,0.05124045030428484,0.032786885245901565
287,0.4457831325301205,0.25555555555555554,0.33333333333333337,0.08732571222547537,0.540983606557377
288,0.8554216867469879,0.5888888888888889,0.06060606060606061,0.03163443547234084,0.016393442622950727
289,0.4698795180722891,0.12222222222222223,0.09090909090909091,0.013277884489864422,0.0491803278688524
290,0.4337349397590361,0.4444444444444444,0.030303030303030304,0.0060732645817404216,0.09836065573770492
291,0.4819277108433735,0.47777777777777775,0.15151515151515152,0.014577078243788422,0.11475409836065564
292,0.37349397590361444,0.09999999999999998,0.06060606060606061,0.0031640651710397897,0.13114754098360648
293,0.6626506024096386,0.5444444444444444,0.09090909090909091,0.03474877073892421,0.0491803278688524
294,0.4819277108433735,0.5111111111111111,0.24242424242424243,0.10140549142469958,0.29508196721311475
295,0.3975903614457831,0.4444444444444444,0.15151515151515152,0.014278698817049896,0.13114754098360648
296,0.674698795180723,0.5333333333333333,0.21212121212121213,0.10524712654395811,0.459016393442623
297,0.42168674698795183,0.7222222222222222,0.18181818181818182,0.08292461568108211,0.5737704918032787
298,0.5180722891566265,0.0222222222222222,0.12121212121212122,0.024187382279991794,0.08196721311475408
299,0.27710843373493976,0.2777777777777778,0.0,0.0,0.14754098360655732
300,0.5542168674698795,0.7222222222222222,0.2727272727272727,0.1357999365943718,0.16393442622950816
